Duration	Ch2	Ch4	Ch6	Ch8	Ch7	Ch2+Ch3	Ch3+Ch4	Ch3+Ch6	Ch3+Ch8	Ch3+Ch7	Ch3
0.120	4913.576	4913.576	4913.576	4913.576	3129.085	1734.692	547.797	8.300	0.000	24.900	39881.306	0.637	1.000
0.115	4938.444	4938.444	4929.734	4929.734	2700.031	1707.116	661.943	17.420	0.000	34.839	39315.934	0.547	0.998
0.123	5184.231	5184.231	5184.231	5184.231	2767.094	1774.195	667.358	8.139	0.000	56.970	38877.667	0.534	1.000
0.121	4932.504	4932.504	4932.504	4932.504	2606.944	1795.895	620.701	0.000	0.000	66.208	38913.818	0.529	1.000
0.123	4890.397	4890.397	4890.397	4890.397	2603.345	1589.582	632.589	48.661	0.000	24.330	39715.210	0.532	1.000
0.123	4801.169	4801.169	4801.169	4801.169	2901.895	1442.796	521.689	65.211	0.000	40.757	38368.592	0.604	1.000
0.115	5387.751	5387.751	5387.751	5387.751	2841.129	1888.312	710.282	8.662	0.000	43.310	39741.163	0.527	1.000
0.125	4861.638	4861.638	4861.638	4861.638	2859.316	1738.015	672.780	8.009	0.000	40.046	39477.778	0.588	1.000
0.122	5030.704	5030.704	5030.704	5030.704	2899.188	1568.012	596.171	16.333	0.000	40.834	39494.295	0.576	1.000
0.117	5160.565	5160.565	5160.565	5160.565	2983.184	1611.605	771.513	34.289	0.000	34.289	38815.676	0.578	1.000
0.123	5198.823	5198.823	5198.823	5198.823	2749.925	1505.137	813.587	40.679	0.000	32.543	38246.740	0.529	1.000
0.117	5289.228	5289.228	5289.228	5289.228	2955.495	1703.455	672.865	25.552	0.000	51.104	39307.227	0.559	1.000
0.123	5094.025	5094.025	5094.025	5094.025	3062.914	1665.510	609.333	16.249	0.000	48.747	38997.319	0.601	1.000
0.121	4957.171	4957.171	4957.171	4957.171	2934.513	1500.415	605.140	24.869	0.000	16.579	39367.234	0.592	1.000
0.125	5264.725	5264.725	5264.725	5264.725	2688.370	1760.242	680.094	24.003	0.000	48.007	39373.424	0.511	1.000
0.125	4888.637	4888.637	4888.637	4888.637	2520.329	1592.208	672.088	40.005	0.000	48.006	37980.953	0.516	1.000
0.116	4991.317	4991.317	4991.317	4991.317	2870.654	1543.084	698.267	25.862	0.000	34.482	39249.509	0.575	1.000
0.120	5227.138	5227.138	5227.138	5227.138	2893.744	1923.587	602.166	0.000	0.000	25.090	39249.534	0.554	1.000
0.124	5377.982	5377.982	5377.982	5377.982	2584.015	1687.685	750.979	8.075	0.000	48.450	39067.080	0.480	1.000
0.122	4918.406	4918.406	4918.406	4918.406	2796.418	1620.277	756.678	41.124	0.000	24.674	39182.750	0.569	1.000
0.124	4911.164	4911.164	4911.164	4911.164	2775.172	1682.903	606.816	16.182	0.000	24.273	38553.039	0.565	1.000
0.117	5259.329	5259.329	5259.329	5259.329	2808.960	1613.658	794.022	59.765	0.000	76.841	39812.093	0.534	1.000
0.122	5252.153	5252.153	5252.153	5252.153	2810.435	1712.481	671.882	49.162	0.000	32.775	39485.377	0.535	1.000
0.123	5277.808	5277.808	5277.808	5277.808	2972.839	1791.848	733.029	16.290	0.000	40.724	39933.783	0.563	1.000
0.118	5111.224	5111.224	5111.224	5111.224	2750.245	1658.609	719.295	16.925	0.000	42.311	40288.970	0.538	1.000
0.123	5090.345	5090.345	5090.345	5090.345	2765.428	1672.309	693.396	16.315	0.000	57.103	37508.663	0.543	1.000
0.117	4898.511	4898.511	4898.511	4898.511	3015.779	1533.447	511.149	8.519	8.519	25.557	38540.629	0.616	1.000
0.123	5027.972	5027.972	5027.972	5027.972	2862.700	1621.926	794.744	48.658	0.000	40.548	38853.249	0.569	1.000
0.123	5045.625	5045.625	5045.625	5045.625	2616.552	1744.368	676.554	24.454	0.000	65.210	38009.285	0.519	1.000
0.117	5084.798	5084.798	5084.798	5084.798	2580.985	1431.975	711.700	34.299	0.000	8.575	37788.710	0.508	1.000
0.126	5234.314	5234.314	5234.314	5234.314	2712.616	1829.623	707.985	23.865	0.000	63.639	39543.730	0.518	1.000
0.117	4859.802	4859.802	4859.802	4859.802	2562.286	1588.617	512.457	8.541	0.000	59.787	38425.744	0.527	1.000
0.122	5015.639	5015.639	5015.639	5015.639	2663.027	1748.122	718.854	16.338	8.169	32.675	39275.559	0.531	1.000
0.122	4855.035	4855.035	4855.035	4855.035	2919.582	1533.601	664.287	16.402	0.000	24.603	39119.118	0.601	1.000
0.121	5257.993	5257.993	5257.993	5257.993	3085.131	1874.300	688.349	33.173	0.000	74.640	39144.677	0.587	1.000
0.124	5049.850	5049.850	5049.850	5049.850	2609.763	1737.148	686.780	32.319	8.080	72.718	39138.358	0.517	1.000
0.121	5439.193	5439.193	5439.193	5439.193	3017.182	1983.900	504.241	49.598	0.000	49.598	39306.025	0.555	1.000
0.122	5261.447	5261.447	5261.447	5261.447	2889.281	1461.057	779.778	24.625	0.000	49.249	38365.061	0.549	1.000
0.117	4972.976	4972.976	4972.976	4972.976	2656.795	1830.804	774.899	0.000	0.000	8.515	38276.586	0.534	1.000
0.113	2399.369	2399.369	2399.369	2399.369	7189.220	0.000	0.000	0.000	0.000	0.000	0.000	2.996	1.000
0.122	2280.918	2280.918	2280.918	2280.918	6818.228	0.000	0.000	0.000	0.000	0.000	0.000	2.989	1.000
0.120	2361.114	2361.114	2361.114	2361.114	7475.469	0.000	0.000	0.000	0.000	0.000	0.000	3.166	1.000
0.113	4963.199	4963.199	4963.199	4963.199	2862.702	1692.805	576.086	17.726	0.000	44.314	38792.720	0.577	1.000
0.120	5112.439	5112.439	5112.439	5112.439	2788.603	1485.595	846.540	33.198	0.000	66.395	38791.461	0.545	1.000
0.117	4933.103	4933.103	4933.103	4933.103	2822.593	1501.379	531.917	25.738	0.000	34.317	38349.512	0.572	1.000
0.119	5082.441	5082.441	5082.441	5082.441	2989.179	1540.641	636.352	25.119	0.000	33.492	38834.204	0.588	1.000
0.115	5115.549	5115.549	5115.549	5115.549	2800.546	1578.017	745.656	8.670	0.000	34.682	38938.867	0.547	1.000
0.113	5005.140	5005.140	5005.140	5005.140	2976.508	1674.286	717.551	8.859	0.000	44.293	38349.119	0.595	1.000
0.113	5015.296	5015.296	5015.296	5015.296	2604.775	1615.844	679.891	52.978	8.830	26.489	39592.585	0.519	1.000
0.123	5217.964	5217.964	5217.964	5217.964	3002.561	1809.651	779.043	16.230	0.000	48.690	38757.378	0.575	1.000
0.112	2305.168	2305.168	2305.168	2305.168	7146.910	0.000	0.000	0.000	0.000	0.000	0.000	3.100	1.000
0.112	2505.424	2505.424	2505.424	2505.424	7043.719	0.000	0.000	0.000	0.000	0.000	0.000	2.811	1.000
0.112	2400.560	2400.560	2400.560	2400.560	6780.686	0.000	0.000	0.000	0.000	0.000	0.000	2.825	1.000
0.112	5043.331	5043.331	5043.331	5043.331	2936.736	1785.250	517.722	17.852	0.000	17.852	39257.647	0.582	1.000
0.116	2235.230	2235.230	2235.230	2235.230	7221.512	0.000	0.000	0.000	0.000	0.000	0.000	3.231	1.000
0.118	2393.596	2393.596	2393.596	2393.596	7146.957	0.000	0.000	0.000	0.000	0.000	0.000	2.986	1.000
0.123	2255.782	2255.782	2255.782	2255.782	7272.251	0.000	0.000	0.000	0.000	0.000	0.000	3.224	1.000
0.124	3205.530	3205.530	3205.530	3205.530	4381.427	724.869	265.785	8.054	0.000	24.162	17235.762	1.367	1.000
0.124	5242.311	5242.311	5242.311	5242.311	2697.656	1739.384	708.638	16.105	0.000	40.264	40352.101	0.515	1.000
0.124	5073.523	5073.523	5073.523	5073.523	2827.600	1583.456	686.703	16.158	0.000	105.025	38221.079	0.557	1.000
0.116	5100.622	5100.622	5100.622	5100.622	2774.325	1619.792	680.657	25.848	8.616	43.080	38125.423	0.544	1.000
0.124	5148.596	5148.596	5148.596	5148.596	2706.828	1710.844	722.892	32.129	0.000	16.064	39534.152	0.526	1.000
0.123	5205.217	5205.217	5205.217	5205.217	2969.748	1517.508	595.581	24.476	0.000	57.111	38794.369	0.571	1.000
0.123	4956.842	4956.842	4956.842	4956.842	2900.971	1722.706	593.196	24.378	0.000	48.756	40117.913	0.585	1.000
0.121	5148.928	5148.928	5148.928	5148.928	2789.692	1738.384	736.744	16.556	0.000	49.668	39030.859	0.542	1.000
0.118	4942.546	4942.546	4942.546	4942.546	2921.367	1520.130	653.911	8.492	0.000	59.446	38716.608	0.591	1.000
0.122	4916.514	4916.514	4916.514	4916.514	2805.931	1636.111	621.722	8.181	8.181	57.264	39258.487	0.571	1.000
0.125	5151.170	5151.170	5151.170	5151.170	2926.439	1650.607	606.020	31.896	0.000	15.948	39040.447	0.568	1.000
