Duration	Ch2	Ch4	Ch6	Ch8	Ch7	Ch2+Ch3	Ch3+Ch4	Ch3+Ch7	Ch3+Ch6	Ch2+Ch8	Ch3
1.005	3406.723	3406.723	3406.723	3406.723	1578.992	718.357	113.425	12.934	37.808	0.000	14541.257	0.000	17947.980	0.463	1.000
1.006	3193.831	3193.831	3193.831	3193.831	1528.306	573.736	130.259	12.926	46.734	0.000	14343.402	0.000	17537.232	0.479	1.000
1.001	3378.172	3378.172	3378.172	3378.172	1624.121	700.621	123.933	19.989	44.976	0.000	14479.163	0.000	17857.335	0.481	1.000
1.016	3324.911	3324.911	3324.911	3324.911	1631.460	591.380	114.143	25.584	42.312	0.000	14277.734	0.000	17602.645	0.491	1.000
1.025	3366.511	3366.511	3366.511	3366.511	1514.003	635.062	126.817	26.339	41.947	0.000	14600.569	0.000	17967.080	0.450	1.000
1.012	3303.560	3303.560	3303.560	3303.560	1567.289	658.143	116.608	23.717	40.516	0.000	14739.035	0.000	18042.594	0.474	1.000
1.026	3314.845	3314.845	3314.845	3314.845	1581.376	673.693	133.569	22.424	24.374	0.000	14332.804	0.000	17647.649	0.477	1.000
1.019	3304.341	3304.341	3304.341	3304.341	1642.354	649.873	111.912	19.634	48.102	0.000	14342.372	0.000	17646.714	0.497	1.000
1.004	3433.504	3433.504	3433.504	3433.504	1580.328	651.251	127.462	28.878	47.798	0.000	14513.725	0.000	17947.229	0.460	1.000
1.009	3343.260	3343.260	3343.260	3343.260	1568.578	632.187	105.034	22.790	54.499	0.000	14197.460	0.000	17540.720	0.469	1.000
1.010	3415.171	3415.171	3415.171	3415.171	1555.679	659.085	110.837	17.813	52.450	0.000	14257.423	0.000	17672.593	0.456	1.000
1.005	3259.901	3259.901	3259.901	3259.901	1542.854	610.174	116.461	16.922	43.797	0.000	14484.911	0.000	17744.812	0.473	1.000
1.008	3328.163	3328.163	3328.163	3328.163	1669.043	623.162	122.052	23.815	46.638	0.000	14213.656	0.000	17541.819	0.501	1.000
1.013	3317.418	3317.418	3317.418	3317.418	1598.482	659.534	117.492	25.670	35.544	0.000	14507.781	0.000	17825.200	0.482	1.000
1.023	3343.911	3343.911	3343.911	3343.911	1560.036	646.105	116.318	15.639	44.963	0.000	14563.266	0.000	17907.178	0.467	1.000
1.004	3432.697	3432.697	3432.697	3432.697	1588.307	658.639	116.582	21.921	50.818	0.000	14537.894	0.000	17970.590	0.463	1.000
1.022	3300.949	3300.949	3300.949	3300.949	1581.480	646.880	110.586	21.530	35.231	0.000	14416.328	0.000	17717.276	0.479	1.000
1.011	3357.215	3357.215	3357.215	3357.215	1559.908	622.183	106.829	18.794	38.577	0.000	14290.419	0.000	17647.633	0.465	1.000
1.003	3361.962	3361.962	3361.962	3361.962	1581.807	630.928	130.571	15.948	29.902	0.000	14421.650	0.000	17783.612	0.471	1.000
1.006	3282.457	3282.457	3282.457	3282.457	1557.726	607.384	124.260	23.858	42.746	0.000	14198.467	0.000	17480.925	0.475	1.000
1.013	3288.726	3288.726	3288.726	3288.726	1566.906	642.353	110.512	22.694	44.402	0.000	14483.026	0.000	17771.753	0.476	1.000
1.016	3434.030	3434.030	3434.030	3434.030	1555.645	684.838	105.284	26.567	43.294	0.000	14467.204	0.000	17901.233	0.453	1.000
1.016	3292.428	3292.428	3292.428	3292.428	1521.702	626.004	118.114	11.811	42.324	0.000	14289.828	0.000	17582.256	0.462	1.000
1.010	3263.343	3263.343	3263.343	3263.343	1507.377	577.399	126.770	14.856	35.654	0.000	14180.440	0.000	17443.784	0.462	1.000
1.022	3296.813	3296.813	3296.813	3296.813	1619.058	603.600	125.220	24.457	38.153	0.000	14304.449	0.000	17601.262	0.491	1.000
1.020	3287.057	3287.057	3287.057	3287.057	1650.881	655.843	124.502	21.567	46.076	0.000	14572.653	0.000	17859.710	0.502	1.000
1.014	3417.322	3417.322	3417.322	3417.322	1627.813	587.630	113.385	17.747	42.396	0.000	14454.110	0.000	17871.432	0.476	1.000
1.021	3363.474	3363.474	3363.474	3363.474	1547.100	659.966	136.106	24.479	47.001	0.000	14413.490	0.000	17776.964	0.460	1.000
1.018	3287.813	3287.813	3287.813	3287.813	1586.915	600.375	114.965	19.652	33.409	0.000	14455.177	0.000	17742.990	0.483	1.000
1.008	3324.157	3324.157	3324.157	3324.157	1605.518	685.669	118.082	18.853	30.761	0.000	14535.002	0.000	17859.160	0.483	1.000
1.008	3427.983	3427.983	3427.983	3427.983	1604.883	670.520	124.979	13.887	45.627	0.000	14261.441	0.000	17689.424	0.468	1.000
1.009	3354.345	3354.345	3354.345	3354.345	1563.642	637.554	126.916	15.864	36.687	0.000	14435.682	0.000	17790.027	0.466	1.000
1.026	3385.536	3385.536	3385.536	3385.536	1606.547	675.159	119.833	21.434	48.713	0.000	14484.251	0.000	17869.787	0.475	1.000
1.014	3384.923	3384.923	3384.923	3384.923	1611.586	690.398	108.491	21.698	34.520	0.000	14441.156	0.000	17826.079	0.476	1.000
1.006	3323.120	3323.120	3323.120	3323.120	1564.640	642.158	118.292	15.905	33.798	0.000	14455.521	0.000	17778.640	0.471	1.000
1.005	3409.795	3409.795	3409.795	3409.795	1544.753	660.474	146.219	12.931	36.804	0.000	14376.246	0.000	17786.042	0.453	1.000
1.007	3285.838	3285.838	3285.838	3285.838	1606.189	664.116	119.124	30.774	38.715	0.000	14485.481	0.000	17771.319	0.489	1.000
